Battery power,Bluetooth,Microprocessor Speed,Double line,MegaPixels,4G,Internal Memory,Thickness,Weight,core number,Rear Camera MP,Resolution Height,Resolution Width,RAM,Battery Shoulder,3G,Touch,WiFi,Price range,color
77,0,2.5,0,0,0,45,0,74,3,4,897,304,965,6,0,0,0,3,Siyah
659,0,2.5,0,2,0,40,0,88,7,8,787,505,545,9,0,0,0,4,Kırmızı
65,0,2.8,0,0,0,20,0,58,5,3,760,722,93,20,0,0,0,3,Sarı
304,0,2.2,0,0,0,40,0.8,6,7,0,328,858,3033,7,0,0,0,2,Turkuaz
720,0,0.9,0,2,0,4,0.8,65,4,4,366,234,86,3,0,0,0,4,Turkuaz
775,0,2.5,0,0,0,0,0,85,7,4,444,555,709,8,0,0,0,3,Yeşil
907,0,2,0,3,0,55,0.9,5,7,5,703,503,286,7,0,0,0,4,Kırmızı
837,0,0.5,0,9,0,36,0.9,62,4,20,786,872,770,5,0,0,0,4,Turkuaz
559,0,0.3,0,0,0,0,0.3,4,8,7,7,680,2203,5,0,0,0,3,Beyaz
676,0,0.6,0,2,0,37,0.2,45,0,3,34,97,2505,4,0,0,0,0,Kırmızı
522,0,2.2,0,4,0,20,0.7,62,6,0,533,696,3767,6,0,0,0,2,Siyah
8,0,2.2,0,8,0,6,0.6,53,8,0,992,433,3043,20,0,0,0,2,Siyah
64,0,0,0,4,0,9,0.9,95,8,8,729,704,3309,3,0,0,0,2,Mor
654,0,0.5,0,0,0,43,0.3,9,2,0,546,629,3002,0,0,0,0,2,Siyah
670,0,2.9,0,7,0,2,0,95,6,9,604,607,2278,2,0,0,0,0,Pembe
765,0,0.5,0,0,0,47,0.3,5,8,0,277,429,2243,4,0,0,0,0,Pembe
504,0,0.6,0,7,0,37,0,72,0,9,956,723,3392,5,0,0,0,2,Beyaz
602,0,0.9,0,9,0,50,0.9,40,8,8,570,707,2089,6,0,0,0,0,Siyah
904,0,0.9,0,2,0,4,0.8,0,2,2,90,495,808,5,0,0,0,4,Pembe
546,0,2.6,0,5,0,26,0,59,5,5,406,658,550,3,0,0,0,3,Kahverengi
672,0,0.5,0,3,0,32,0.7,74,0,20,280,896,267,20,0,0,0,3,Yeşil
623,0,0.9,0,0,0,3,0,2,8,7,749,780,3537,3,0,0,0,2,Mor
93,0,3,0,0,0,56,0.4,96,3,7,674,864,2394,4,0,0,0,0,Kahverengi
225,0,2,0,8,0,3,0.5,6,4,2,759,404,3836,0,0,0,0,2,Mor
979,0,0.6,0,0,0,32,0.2,65,7,0,833,630,452,4,0,0,0,4,Mor
700,0,0.5,0,3,0,46,0.9,5,2,5,364,828,,0,0,0,0,2,Yeşil
590,0,0.5,0,0,0,6,0.9,90,6,7,892,603,3746,5,0,0,0,2,Turkuaz
565,0,0.5,0,0,0,38,0,20,5,0,780,364,308,7,0,0,0,4,Beyaz
269,0,2.8,0,6,0,40,0,80,8,7,406,36,2340,6,0,0,0,0,Kahverengi
430,0,0.5,0,0,0,27,0.5,83,0,6,32,82,2832,5,0,0,0,0,Siyah
809,0,0.5,0,6,0,23,0.7,23,6,9,433,660,2784,20,0,0,0,2,Yeşil
72,0,2.2,0,6,0,9,0.4,4,8,6,380,877,2705,6,0,0,0,0,Sarı
970,0,0.5,0,0,0,40,0.3,86,7,9,485,922,570,7,0,0,0,4,Mor
872,0,2.3,0,6,0,44,0.7,34,3,5,459,259,955,5,0,0,0,0,Yeşil
469,0,2,0,0,0,8,0.7,23,7,0,398,33,52,3,0,0,0,4,Kahverengi
648,0,0.5,0,0,0,7,0.9,42,2,3,9,238,84,2,0,0,0,3,Yeşil
945,0,0.6,0,0,0,57,0.3,95,4,0,743,753,732,4,0,0,0,3,Turuncu
569,0,0.8,0,8,0,59,0.9,0,3,6,260,383,3672,5,0,0,0,2,Mor
809,0,0.8,0,0,0,20,0.9,90,7,9,453,726,274,3,0,0,0,3,Kırmızı
762,0,2.5,0,0,0,5,0.3,7,8,0,3,364,2083,0,0,0,0,0,Siyah
535,0,0.9,0,5,0,24,0.2,90,8,9,398,775,524,4,0,0,0,4,Siyah
670,0,0.5,0,3,0,5,0.9,79,8,8,398,263,805,0,0,0,0,4,Beyaz
642,0,0.5,0,6,0,8,0.3,70,6,7,29,873,2984,7,0,0,0,0,Kahverengi
496,0,0.3,0,0,0,6,0.5,85,3,9,549,383,3570,0,0,0,0,2,Siyah
946,0,0.7,0,8,0,25,0.8,43,6,5,650,740,2077,3,0,0,0,0,Turkuaz
550,0,2.5,0,6,0,20,0.8,33,2,0,268,832,2338,5,0,0,0,0,Kırmızı
909,0,0.5,0,5,0,48,0.8,50,4,6,304,90,390,2,0,0,0,3,Kahverengi
765,0,0,0,3,0,0,0.7,87,2,7,835,75,3695,8,0,0,0,2,Mavi
579,0,2.5,0,3,0,7,0,89,8,0,808,507,2908,0,0,0,0,0,Pembe
720,0,0.5,0,6,0,6,0.4,94,4,9,446,988,530,8,0,0,0,4,Siyah
370,0,0.4,0,5,0,6,0.2,58,6,8,392,783,,0,0,0,0,2,Turkuaz
728,0,0.7,0,0,0,5,0.6,0,2,20,584,775,834,5,0,0,0,4,Pembe
464,0,0.5,0,0,0,7,0.7,53,6,8,408,340,277,9,0,0,0,3,Pembe
783,0,0.8,0,0,0,43,0,6,3,4,98,470,2006,8,0,0,0,3,Kırmızı
805,0,0.5,0,0,0,29,0.2,82,4,2,758,890,276,7,0,0,0,3,Siyah
65,0,0.5,0,0,0,4,0.7,89,2,2,88,928,3078,8,0,0,0,0,Yeşil
29,0,0.9,0,5,0,5,0.2,70,5,8,264,956,582,4,0,0,0,4,Mor
983,0,0.2,0,6,0,27,0.6,25,0,0,370,97,3897,0,0,0,0,2,Yeşil
724,0,2.7,0,0,0,44,0.5,87,7,0,273,754,2300,7,0,0,0,0,Kahverengi
506,0,0.6,0,6,0,40,0.8,59,0,7,875,25,2965,5,0,0,0,0,Yeşil
497,0,0.9,0,4,0,0,0,53,8,20,98,977,3696,3,0,0,0,2,Gri
9,0,0,0,2,0,2,0.6,2,8,4,902,43,706,5,0,0,0,3,Beyaz
848,0,0.5,0,4,0,36,0.3,50,4,6,56,527,2289,9,0,0,0,3,Pembe
37,0,0,0,8,0,7,0,96,3,9,942,79,3606,2,0,0,0,2,Turuncu
530,0,2.4,0,0,0,32,0.3,88,6,20,48,2,959,6,0,0,0,4,Pembe
445,0,2.4,0,7,0,20,0.4,73,7,5,273,345,440,3,0,0,0,3,Sarı
230,0,0.6,0,0,0,48,0.7,0,7,2,960,963,622,6,0,0,0,0,Yeşil
976,0,0.7,0,4,0,32,0.8,70,2,7,300,922,3699,3,0,0,0,2,Beyaz
908,0,2.8,0,0,0,22,0.3,39,0,5,380,203,369,6,0,0,0,3,Gri
600,0,2.9,0,7,0,64,0.9,80,4,2,236,280,940,9,0,0,0,3,Turkuaz
989,0,2.5,0,0,0,40,0.8,94,3,3,0,497,665,2,0,0,0,0,Mavi
20,0,0.7,0,3,0,27,0.7,28,4,4,909,482,3204,9,0,0,0,2,Sarı
877,0,0.3,0,9,0,46,0.8,35,0,4,457,652,3260,6,0,0,0,0,Kahverengi
742,0,0.5,0,0,0,36,0.7,39,3,0,60,288,292,6,0,0,0,4,Siyah
502,0,0.2,0,0,0,54,0.2,38,5,2,65,588,3693,6,0,0,0,2,Mavi
503,0,0.9,0,8,0,27,0.4,74,8,3,282,700,3400,3,0,0,0,0,Pembe
994,0,0.8,0,2,0,7,0.6,88,8,4,667,700,454,6,0,0,0,4,Mor
87,0,2.2,0,0,0,46,0.4,45,2,9,73,804,3907,8,0,0,0,2,Siyah
672,0,0.5,0,7,0,35,0,99,8,7,574,267,403,6,0,0,0,4,Kırmızı
403,0,0.7,0,2,0,0,0.2,200,6,6,304,606,2867,5,0,0,0,0,Siyah
820,0,0.8,0,5,0,54,0,9,3,9,253,786,3085,5,0,0,0,0,Kahverengi
540,0,0.7,0,0,0,60,0.8,97,7,2,704,822,590,2,0,0,0,3,Beyaz
422,0,0,0,5,0,3,0,2,0,7,0,926,509,3,0,0,0,4,Pembe
356,0,2.8,0,0,0,29,0.5,98,6,0,602,983,3702,9,0,0,0,2,Turkuaz
560,0,2.3,0,0,0,22,0.8,69,7,0,745,364,938,6,0,0,0,0,Gri
964,0,2,0,0,0,22,0.7,86,8,0,225,234,2577,5,0,0,0,0,Turuncu
946,0,0.4,0,9,0,26,0,86,6,0,273,890,637,6,0,0,0,4,Gri
843,0,2.8,0,0,0,62,0.8,4,3,7,20,832,3899,6,0,0,0,2,Turuncu
689,0,0.5,0,0,0,9,0.5,50,5,5,467,675,2637,3,0,0,0,0,Kırmızı
890,0,0,0,4,0,48,0.5,27,4,5,438,832,2392,5,0,0,0,2,Beyaz
330,0,0.6,0,0,0,6,0.5,65,2,7,9,226,26,20,0,0,0,3,Pembe
574,0,3,0,0,0,30,0.9,26,2,3,94,334,67,9,0,0,0,4,Sarı
508,0,0.8,0,7,0,42,0.3,94,0,8,39,557,663,7,0,0,0,4,Turkuaz
433,0,0.6,0,7,0,4,0.7,33,8,0,280,799,258,4,0,0,0,4,Siyah
299,0,2.8,0,0,0,64,0.5,83,6,6,46,908,938,5,0,0,0,3,Sarı
634,0,0.4,0,0,0,7,0.2,200,2,5,964,677,3030,6,0,0,0,2,Beyaz
600,0,0.5,0,0,0,3,0.6,98,3,4,303,704,595,9,0,0,0,3,Gri
723,0,0,0,0,0,42,0,64,8,4,202,790,3587,3,0,0,0,2,Pembe
892,0,0.5,0,0,0,47,0.4,94,0,8,655,782,240,9,0,0,0,3,Yeşil
438,0,2.2,0,0,0,32,0.6,76,7,6,683,663,869,9,0,0,0,4,Gri
747,0,0.9,0,6,0,48,0.7,94,3,9,947,30,2362,9,0,0,0,0,Beyaz
626,0,0.7,0,2,0,23,0.5,87,2,9,90,334,3458,0,0,0,0,0,Kahverengi
34,0,0.9,0,2,0,3,0.4,92,4,9,8,903,3632,9,0,0,0,2,Turuncu
469,0,0.7,0,0,0,44,0.5,69,2,4,484,700,687,5,0,0,0,3,Sarı
945,0,0.6,0,4,0,20,0.7,3,3,0,280,895,3005,5,0,0,0,2,Beyaz
806,0,2,0,2,0,54,0,7,0,0,347,727,3042,6,0,0,0,2,Mavi
433,0,2.3,0,2,0,5,0,29,5,0,420,784,2032,9,0,0,0,3,Beyaz
54,0,0.5,0,2,0,4,0.7,56,7,4,250,800,587,4,0,0,0,4,Mavi
36,0,2.4,0,0,0,39,0.2,9,7,3,373,926,2000,2,0,0,0,3,Sarı
720,0,2,0,5,0,55,0.5,68,2,8,753,353,2048,5,0,0,0,0,Beyaz
527,0,2.7,0,0,0,60,0,54,5,4,526,6,2078,0,0,0,0,0,Yeşil
702,0,2.6,0,2,0,9,0.7,40,3,3,504,570,2955,9,0,0,0,0,Gri
608,0,2.2,0,0,0,63,0.9,38,2,0,853,780,2574,5,0,0,0,0,Mor
370,0,0.5,0,4,0,52,0.5,67,4,9,470,663,3034,8,0,0,0,0,Beyaz
703,0,2.5,0,0,0,27,0.9,27,7,3,729,974,2406,20,0,0,0,0,Turkuaz
959,0,0.3,0,0,0,36,0.4,96,5,4,303,330,3073,8,0,0,0,2,Beyaz
920,0,0.5,0,2,0,46,0.8,49,3,3,58,420,2608,2,0,0,0,0,Sarı
230,0,0.7,0,2,0,7,0.9,3,0,7,43,663,3009,5,0,0,0,2,Pembe
366,0,0.7,0,0,0,34,0,50,2,9,402,964,3500,3,0,0,0,2,Kırmızı
705,0,0.5,0,0,0,8,0,96,6,3,674,375,2598,3,0,0,0,2,Mor
525,0,0.5,0,5,0,50,0.5,37,8,0,262,587,890,2,0,0,0,3,Kahverengi
95,0,0.5,0,4,0,45,0.5,97,0,5,79,247,560,0,0,0,0,4,Sarı
93,0,0.9,0,2,0,22,0.3,96,8,4,238,807,869,4,0,0,0,3,Gri
977,0,2,0,7,0,54,0,70,7,8,226,242,970,4,0,0,0,0,Siyah
707,0,0.5,0,4,0,0,0.6,98,0,5,207,6,688,5,0,0,0,4,Kırmızı
660,0,0.4,0,0,0,29,0.3,9,2,0,536,860,590,9,0,0,0,4,Kırmızı
800,0,2.4,0,5,0,2,0.3,6,6,3,333,429,2000,2,0,0,0,3,Mavi
369,0,0.7,0,3,0,28,0.6,8,0,8,450,469,3206,4,0,0,0,2,Turkuaz
680,0,2,0,9,0,9,0,30,3,0,428,500,2438,7,0,0,0,0,Beyaz
903,0,0.8,0,0,0,29,0.6,0,5,4,675,742,2023,8,0,0,0,0,Turkuaz
526,0,0,0,2,0,38,0.3,6,5,6,798,408,3307,8,0,0,0,2,Mavi
537,0,2.5,0,4,0,43,0.3,37,0,5,839,30,3685,7,0,0,0,2,Mavi
730,0,0.4,0,4,0,4,0.5,63,6,8,809,988,3892,4,0,0,0,2,Kırmızı
242,0,2.4,0,8,0,28,0.2,66,4,9,305,796,308,9,0,0,0,4,Siyah
902,0,0.5,0,0,0,58,0.3,7,5,0,65,723,3573,20,0,0,0,2,Beyaz
977,0,2.8,0,2,0,35,0.6,65,2,5,502,862,3704,0,0,0,0,2,Turkuaz
726,0,0.9,0,0,0,42,0.6,6,5,3,220,804,868,6,0,0,0,0,Mavi
82,0,0.8,0,0,0,38,0,98,8,5,986,90,2337,7,0,0,0,0,Kahverengi
604,0,2.9,0,3,0,24,0.2,94,4,7,409,603,930,4,0,0,0,3,Siyah
876,0,2.8,0,3,0,56,0.4,82,3,4,235,585,3020,8,0,0,0,0,Mavi
487,0,0.5,0,5,0,42,0.8,20,2,7,857,989,2003,3,0,0,0,0,Beyaz
709,0,2.4,0,0,0,0,0,30,5,0,9,530,3568,3,0,0,0,2,Turkuaz
58,0,0.5,0,2,0,9,0.4,66,4,4,493,247,408,6,0,0,0,4,Beyaz
502,0,0.9,0,4,0,46,0,45,5,5,336,670,869,9,0,0,0,4,Pembe
600,0,0.6,0,9,0,52,0.4,90,4,9,39,273,3472,2,0,0,0,2,Yeşil
725,0,0.3,0,6,0,60,0.4,60,8,7,34,249,326,5,0,0,0,3,Mor
772,0,0.5,0,3,0,64,0.7,6,8,5,270,545,834,20,0,0,0,3,Siyah
27,0,0.8,0,7,0,8,0,46,7,0,338,534,234,4,0,0,0,4,Sarı
968,0,0.9,0,0,0,22,0.8,5,3,7,860,259,2323,7,0,0,0,0,Kahverengi
488,0,0.5,0,0,0,39,0.8,2,5,6,528,647,3054,9,0,0,0,2,Mavi
966,0,0.8,0,5,0,48,0.2,44,0,6,242,973,252,9,0,0,0,0,Siyah
765,0,2.5,0,3,0,44,0.3,88,8,0,364,850,2256,9,0,0,0,0,Sarı
6,0,0.9,0,4,0,54,0.7,7,3,9,604,202,2674,9,0,0,0,0,Mor
426,0,2.5,0,2,0,55,0.4,9,0,7,777,32,2562,3,0,0,0,0,Kahverengi
762,0,2.7,0,3,0,25,0.9,89,0,4,300,527,896,20,0,0,0,3,Siyah
586,0,0.6,0,6,0,42,0.3,20,7,7,785,8,869,7,0,0,0,3,Siyah
660,0,0.6,0,2,0,24,0.8,69,2,3,223,777,2402,4,0,0,0,0,Gri
220,0,2.3,0,7,0,35,0.4,52,7,9,765,899,2638,4,0,0,0,0,Pembe
840,0,0.6,0,0,0,63,0.8,37,7,9,987,80,3486,8,0,0,0,2,Kırmızı
884,0,2,0,7,0,43,0.8,85,0,8,450,809,3609,7,0,0,0,2,Sarı
348,0,0.3,0,0,0,43,0.4,6,5,6,204,500,3904,8,0,0,0,2,Siyah
633,0,0.7,0,3,0,33,0.9,0,2,9,46,906,500,7,0,0,0,4,Kırmızı
762,0,0.6,0,3,0,26,0,83,6,4,525,704,2660,4,0,0,0,0,Mor
900,0,2,0,7,0,64,0.6,63,8,8,795,958,3872,0,0,0,0,2,Turuncu
644,0,2.7,0,0,0,22,0.7,57,8,3,300,880,262,5,0,0,0,4,Mavi
43,0,0.2,0,0,0,22,0,25,3,6,6,724,204,6,0,0,0,3,Pembe
53,0,0.8,0,7,0,45,0.3,3,0,2,594,767,3086,5,0,0,0,2,Mavi
583,0,0.6,0,5,0,42,0.8,8,3,0,275,862,3652,9,0,0,0,2,Siyah
870,0,0.6,0,2,0,52,0,78,3,3,94,437,437,7,0,0,0,4,Gri
64,0,2.6,0,0,0,60,0.3,88,0,6,7,656,3859,7,0,0,0,2,Yeşil
56,0,2,0,8,0,37,0.7,0,3,0,904,979,2650,3,0,0,0,0,Kahverengi
664,0,0.2,0,0,0,28,0.9,6,5,5,754,497,2042,9,0,0,0,3,Kahverengi
624,0,0.6,0,8,0,28,0.4,50,2,0,689,699,2473,2,0,0,0,0,Mavi
472,0,2.3,0,6,0,60,0,68,6,9,700,52,2677,8,0,0,0,0,Mavi
549,0,0.8,0,0,0,62,0.7,90,4,4,67,990,799,9,0,0,0,4,Sarı
869,0,0.3,0,3,0,34,0,4,2,4,478,539,3864,0,0,0,0,2,Pembe
774,0,0.6,0,2,0,8,0.4,36,0,4,703,865,2604,4,0,0,0,0,Sarı
685,0,0.5,0,8,0,3,0.8,82,7,5,90,203,3200,2,0,0,0,2,Gri
870,0,2,0,7,0,20,0,80,7,4,88,682,2044,2,0,0,0,0,Turkuaz
975,0,0.9,0,2,0,30,0.9,50,0,7,775,607,3022,9,0,0,0,2,Siyah
725,0,0.6,0,6,0,6,0.5,9,2,8,609,307,3429,4,0,0,0,2,Yeşil
720,0,0.7,0,0,0,9,0,37,2,3,409,646,222,7,0,0,0,3,Turuncu
350,0,0.5,0,0,0,50,0.8,80,8,4,369,544,2287,8,0,0,0,3,Turkuaz
959,0,0.7,0,5,0,3,0.4,55,4,6,87,736,3328,0,0,0,0,0,Kahverengi
852,0,0.8,0,5,0,8,0.8,60,5,9,683,349,305,20,0,0,0,4,Turkuaz
30,0,2.5,0,4,0,58,0,32,5,4,88,260,8,6,0,0,0,4,Sarı
667,0,2.6,0,3,0,8,0.8,85,0,7,5,947,2528,8,0,0,0,0,Turkuaz
8,0,2.5,0,3,0,36,0,9,0,4,825,972,83,6,0,0,0,3,Siyah
766,0,0.3,0,0,0,29,0.5,94,8,20,439,306,2306,6,0,0,0,0,Yeşil
732,0,2.3,0,7,0,39,0.6,88,7,0,63,554,3680,5,0,0,0,2,Beyaz
848,0,2,0,0,0,9,0.8,48,7,8,76,29,3359,4,0,0,0,0,Mavi
506,0,0.7,0,0,0,30,0.9,38,0,2,26,698,3730,5,0,0,0,0,Mor
436,0,2.5,0,0,0,42,0.9,24,8,0,826,836,2736,9,0,0,0,2,Turkuaz
864,0,0.7,0,3,0,35,0.3,3,3,7,663,805,904,3,0,0,0,3,Sarı
944,0,0.6,0,9,0,59,0.2,32,7,0,634,79,769,3,0,0,0,4,Gri
900,0,0.7,0,0,0,34,0.6,5,2,0,985,284,309,0,0,0,0,4,Siyah
954,0,0.5,0,0,0,24,0.8,87,4,0,502,49,700,5,0,0,0,4,Gri
934,0,2.7,0,8,0,2,0,8,4,6,242,27,2090,9,0,0,0,0,Beyaz
352,0,2.4,0,5,0,6,0.9,92,6,9,629,299,309,4,0,0,0,3,Mor
347,0,0.5,0,0,0,56,0.3,95,0,9,398,528,2456,3,0,0,0,0,Sarı
240,0,0.6,0,0,0,39,0,46,2,9,500,756,3260,7,0,0,0,2,Mavi
88,0,0.5,0,0,0,54,0.3,98,6,2,50,469,485,7,0,0,0,4,Kırmızı
448,0,0.4,0,3,0,26,0,56,3,6,792,850,75,6,0,0,0,3,Pembe
976,0,2.6,0,6,0,45,0,36,4,9,652,933,2470,3,0,0,0,2,Beyaz
694,0,0.8,0,5,0,36,0.4,93,4,20,983,230,3676,5,0,0,0,2,Kırmızı
507,0,2.5,0,2,0,8,0.8,69,4,8,570,645,2738,2,0,0,0,0,Beyaz
729,0,2,0,0,0,4,0.6,35,6,2,563,55,3397,7,0,0,0,0,Kahverengi
742,0,2.3,0,0,0,20,0.7,4,8,0,875,925,330,7,0,0,0,4,Turuncu
493,0,0.5,0,3,0,53,0.5,2,5,6,240,404,2083,20,0,0,0,0,Mavi
948,0,2.8,0,5,0,8,0.2,35,2,4,477,570,806,3,0,0,0,4,Kırmızı
457,0,0.9,0,0,0,6,0.3,2,3,0,3,287,440,2,0,0,0,3,Turuncu
824,0,0.8,0,4,0,9,0.9,43,2,5,55,738,2380,5,0,0,0,0,Sarı
880,0,0.7,0,2,0,6,0.6,98,4,9,632,660,3006,3,0,0,0,0,Sarı
768,0,0.5,0,0,0,9,0.9,59,2,0,637,990,45,7,0,0,0,4,Kahverengi
425,0,0.2,0,9,0,35,0.7,27,8,4,50,897,590,6,0,0,0,4,Kırmızı
30,0,0.5,0,4,0,37,0.7,47,0,8,503,550,2800,2,0,0,0,0,Kahverengi
965,0,2.6,0,0,0,39,0.2,87,4,3,905,965,2032,6,0,0,0,0,Turuncu
749,0,0.5,0,7,0,49,0.8,78,0,8,470,775,2095,4,0,0,0,0,Pembe
924,0,2.6,0,0,0,59,0.9,36,6,0,438,923,3646,6,0,0,0,2,Beyaz
780,0,0,0,2,0,38,0.4,98,5,7,304,674,3508,5,0,0,0,2,Beyaz
990,0,2.7,0,3,0,5,0.9,53,2,7,466,707,2698,6,0,0,0,0,Gri
944,0,0.5,0,0,0,26,0.5,92,4,9,303,702,2322,7,0,0,0,0,Kahverengi
22,0,0.2,0,9,0,2,0.6,20,4,4,330,790,3290,3,0,0,0,0,Siyah
960,0,2.3,0,0,0,60,0.3,86,7,3,205,299,3865,0,0,0,0,2,Beyaz
707,0,2,0,2,0,25,0.8,30,3,7,495,574,3838,7,0,0,0,2,Kahverengi
489,0,2.4,0,8,0,32,0.6,200,0,6,72,802,776,8,0,0,0,4,Turuncu
563,0,2,0,3,0,47,0.3,5,7,2,200,684,3002,5,0,0,0,0,Turuncu
504,0,0,0,8,0,4,0.5,89,7,9,880,29,607,0,0,0,0,4,Siyah
626,0,2.8,0,3,0,0,0.8,9,2,9,737,759,77,4,0,0,0,4,Kırmızı
955,0,0.5,0,4,0,43,0.9,43,5,8,248,500,432,9,0,0,0,3,Kırmızı
372,0,2.7,0,7,0,34,0.4,93,4,7,687,937,725,20,0,0,0,4,Turkuaz
500,0,0,0,2,0,2,0.2,87,0,5,98,56,2487,6,0,0,0,0,Sarı
709,0,0.9,0,0,0,3,0,80,8,5,570,422,467,5,0,0,0,4,Pembe
862,0,2.3,0,9,0,6,0,7,8,4,829,977,3458,9,0,0,0,2,Turkuaz
652,0,0.6,0,4,0,40,0,98,7,6,352,84,3592,6,0,0,0,2,Gri
703,0,3,0,5,0,20,0.9,4,7,7,237,890,970,0,0,0,0,4,Mavi
703,0,0.9,0,0,0,42,0,94,0,4,48,23,928,9,0,0,0,4,Beyaz
958,0,0.5,0,6,0,52,0.4,53,0,4,524,848,3064,3,0,0,0,2,Beyaz
598,0,2.3,0,7,0,20,0.7,96,2,0,680,73,3293,7,0,0,0,0,Yeşil
80,0,0.2,0,5,0,50,0,44,4,20,925,252,464,20,0,0,0,3,Sarı
697,0,0.7,0,0,0,34,0,95,0,3,236,264,3700,8,0,0,0,2,Gri
689,0,2.9,0,3,0,7,0.8,47,2,6,487,722,240,6,0,0,0,4,Siyah
654,0,0.8,0,0,0,0,0.3,46,7,2,84,709,70,4,0,0,0,3,Sarı
742,0,2.2,0,4,0,56,0.2,90,7,4,577,359,3557,2,0,0,0,2,Turuncu
704,0,2.2,0,4,0,53,0.2,86,6,6,250,3,3653,5,0,0,0,0,Turkuaz
872,0,0.5,0,5,0,26,0.5,72,4,0,672,88,2273,8,0,0,0,0,Siyah
